filename,speaker_id,dataset,file_path,dialect_code,dialect,split,emotion,speech_type,accent,native_language,duration,sampling_frequency,pitch_mean,pitch_std,pitch_median,pitch_range,pitch_variance,energy_mean,energy_std,energy_max,energy_min,energy_dynamic_range,F1_mean,F1_std,F1_median,F2_mean,F2_std,F2_median,F3_mean,F3_std,F3_median,hnr_mean
SI1271.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SI1271.WAV,dr1,new_england,train,,,,american_english,4.864,16000,198.9420027107719,34.067835651853244,204.79106395963464,178.41535451983393,1160.6174260016828,42.893063916330775,13.55554990120037,64.52901931566856,7.303897518887981,57.225121796780584,744.6334745144719,336.0606737715727,633.69635271216,1805.920035848407,404.87528287394065,1773.0483995054813,2871.6436772897705,404.8460509607076,2810.859753077179,14.857308037756583
SI1406.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SI1406.WAV,dr1,new_england,train,,,,american_english,2.5408125,16000,183.51075566938354,52.03498111104199,199.17390583380737,161.2749458740893,2707.639259226497,45.17493857180639,12.994397754506451,63.92535525422322,7.1234224140410625,56.80193284018216,742.5344744031457,271.1557220099273,658.3389034947933,1851.735711678898,338.0339437978541,1790.5747091453254,2802.9651433495274,370.6764696888298,2778.186823096218,12.512028434290258
SI2036.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SI2036.WAV,dr1,new_england,train,,,,american_english,4.793625,16000,200.8273672023538,25.367321519536645,203.13717284136746,162.65865527187867,643.5010010755469,42.44711190290809,12.96093884106719,64.27211740879474,7.216580524964683,57.05553688383006,808.0270670280776,344.87842538040826,692.4426918514297,1940.0623459645917,405.41114255376453,1928.3330585687536,2964.4974852222754,372.82577584213686,2840.8213552276993,12.614568099886494
SX146.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SX146.WAV,dr1,new_england,train,,,,american_english,2.6304375,16000,199.0723480088985,55.389452563204074,200.1476900118437,366.14486929217503,3067.991455251434,43.82649984662132,13.406343417102262,64.74870830787067,6.91711610667836,57.83159220119231,779.0170168572145,269.33914413976413,723.5120125310601,1620.65184431276,455.8971840255715,1478.7688460057493,2814.079477245105,453.4837184705653,2752.6544402322334,12.742298976040821
SX236.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SX236.WAV,dr1,new_england,train,,,,american_english,2.5088125,16000,202.57836149494813,51.655947369606636,198.59618393171087,410.37329633674136,2668.336898651571,44.23017750883878,11.887735587928086,63.582559781026745,7.836500332831678,55.74605944819507,785.3860249975963,424.9969568635899,602.2408333548465,1984.4631409062265,366.03651220322564,1969.9000872423196,2940.346695798657,422.52517246915346,2796.3085993408904,13.492928007815323
SX326.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SX326.WAV,dr1,new_england,train,,,,american_english,2.873625,16000,218.98838120020955,76.99553836501765,197.73052139119827,408.19202428623294,5928.312928118906,39.970843180479996,16.518074207529835,63.3139206064365,6.96365972595107,56.35026088048543,832.100372442647,284.4168091377771,753.5408035384967,1805.33155870403,455.53699938939883,1822.2595600061945,2902.3855180144524,410.7406281557175,2849.5626497239136,13.8227296059535
SX416.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SX416.WAV,dr1,new_england,train,,,,american_english,2.61125,16000,196.11791443269965,53.799404407660546,197.63342499684595,448.66193291442033,2894.375914619005,46.77902142306116,13.693035079071525,66.15979695915355,7.974509468132418,58.185287491021136,766.7714408956303,341.0626811819335,630.9664015981153,1856.047034574217,444.6304944339094,1752.5224575741672,2753.7486327221077,467.23801253872807,2745.21785923753,15.226253844695268
SX56.WAV,fdaw0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDAW0/SX56.WAV,dr1,new_england,train,,,,american_english,3.02725,16000,199.03102995540908,33.09496418996383,204.77619536051418,174.44490872208561,1095.2766547349884,43.22226204852588,13.307187472383074,64.63863016414278,8.608057370654686,56.0305727934881,752.6526628892453,331.3758560751756,710.0486435942389,1875.8167581787793,386.8129117270227,1862.883341604183,2885.4569141458555,352.781869105625,2812.9374678184595,16.080835786209384
SA1.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SA1.WAV,dr1,new_england,train,,,,american_english,3.2768125,16000,194.9304671769467,32.82282408132122,194.49301456976895,294.5823527083019,1077.3377806733604,45.972300169996664,12.429658790289993,64.13030295092594,9.560346395732575,54.569956555193365,743.2968333655773,346.2529878915286,710.2148263182366,1841.3867868434056,509.4193963207139,1855.9072396496572,2873.5720347995884,393.8633307868012,2862.5485758807904,15.3407441290116
SA2.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SA2.WAV,dr1,new_england,train,,,,american_english,2.56,16000,184.4002278108914,39.94448851383952,195.08211754187803,154.7527641479797,1595.5621626322568,44.85749807470102,15.22859961821224,62.07928327224274,7.834011487872841,54.2452717843699,744.1300068637325,247.7168827852613,714.7249748741135,1862.8712115472913,362.161439791925,1841.7998443721174,2847.189028150088,371.42168320040656,2852.276784768763,13.736911237077102
SI1149.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SI1149.WAV,dr1,new_england,train,,,,american_english,3.6224375,16000,174.39510801533194,49.38589139481013,186.1358645389256,190.94530980128712,2438.966268859981,45.11615626846832,11.275753247823816,64.34819986338739,6.984613333573046,57.36358652981435,743.2785103892143,317.75713078431414,678.3369073601468,1887.609476742981,398.60045360866746,1910.0104150004665,2848.9343644285264,399.684482820792,2818.7014226246256,13.303609780271909
SI1779.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SI1779.WAV,dr1,new_england,train,,,,american_english,2.5344375,16000,206.25624349921313,16.79716081993819,206.32430725993677,74.88540894983504,282.14461161086655,41.613150231828506,14.926879522402649,61.93246754362725,7.174289779103554,54.758177764523694,768.1469060531326,289.49318062137115,712.3192707814014,1965.010234406628,479.64945095518533,1998.8572108278988,2870.7741381321525,377.71718787974993,2858.2354545725966,12.193339548313482
SI2075.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SI2075.WAV,dr1,new_england,train,,,,american_english,1.6,16000,204.6100668174582,55.41282855280804,200.0543539848773,446.51816302920173,3070.5815682228977,46.910678212594505,14.670180998433459,65.05568160045009,8.593548108888726,56.46213349156136,762.3765222508829,233.4580323097596,762.6871588413757,1754.2459854284361,357.57085477802275,1722.635334071644,2841.5854313483874,315.0235239786126,2865.650984606132,14.176620656443692
SX159.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SX159.WAV,dr1,new_england,train,,,,american_english,2.86725,16000,201.6604163535819,20.96947657606269,200.37000524367443,136.74533523323433,439.71894787404176,43.43632433790086,12.673901793091124,68.87809744965809,7.0699190318508105,61.80817841780728,769.9697281026638,322.19014879394837,705.5757884564648,1910.1482993746247,368.422644557359,1905.2375620445487,2941.9520607828163,414.92077297874977,2872.5674284175716,13.097778026226084
SX249.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SX249.WAV,dr1,new_england,train,,,,american_english,1.9968125,16000,186.84363979975188,40.29876225434619,203.2726789870181,133.10900279291127,1623.990239232317,46.0894740200319,14.908374166445215,61.868283691302935,7.43838354666816,54.42990014463477,700.8062514931346,217.20304488334747,618.024725017807,1869.7248622700697,402.007120094884,1878.924715266842,2819.8250659777746,348.8073105682969,2877.9314625344737,15.198714024989926
SX339.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SX339.WAV,dr1,new_england,train,,,,american_english,2.56,16000,200.92105351895015,27.42828911847813,205.29861762217092,133.31777822436158,752.3110439668258,44.069094757817226,15.01739209382559,63.58553817677553,7.035883770354364,56.54965440642116,810.9984658504187,318.64196125091,755.3049583445652,1850.2805522384,414.35652990480827,1846.8863124524032,2945.5590991146173,357.9761758769608,2840.483853625969,14.301915263355015
SX429.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SX429.WAV,dr1,new_england,train,,,,american_english,2.7648125,16000,201.41171509950357,26.30761173747512,202.24575811772735,175.9289315623737,692.0904353297387,42.72185907815632,12.596879162802404,62.70941275908187,7.582395761949368,55.1270169971325,757.2709390682053,367.4347877433177,717.9227846204391,1884.5350296008246,451.1112509356359,1953.1952282894144,2911.701362635331,421.67914740966995,2856.8641580319754,14.883017719448103
SX69.WAV,fdml0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FDML0/SX69.WAV,dr1,new_england,train,,,,american_english,2.5664375,16000,209.1603486031509,47.66077477931972,200.45782463786475,450.6624445349228,2271.549452565039,40.98756091057797,14.403661516248832,59.302478421153914,7.1153838543177805,52.18709456683614,774.2325864303799,346.27183888971524,677.8485567933344,1922.6925873296814,485.42479081808676,1878.8260779102843,2905.331674383762,444.5238548764138,2905.736601019496,13.765170168560923
SA1.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SA1.WAV,dr1,new_england,train,,,,american_english,4.3648125,16000,208.32338573852786,37.23956580175355,208.52049683740674,216.1929356641202,1386.7852611031324,49.674139732910724,15.124336200717824,68.06836128661436,7.284291360950192,60.78406992566417,804.9964197097324,289.6088078022244,810.5298453945975,1960.7392395752981,549.1793207479212,1970.0395285244072,2903.5654351223957,518.442837261589,2940.660238309017,13.138855393195158
SA2.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SA2.WAV,dr1,new_england,train,,,,american_english,3.0528125,16000,193.68858137324767,48.278353028209615,203.65984467521773,183.78678407543288,2330.7993711164368,48.49620045128676,13.816525638752204,70.26634997360124,7.114933815082037,63.1514161585192,843.316346435409,266.9739923454816,842.6733402311537,1885.8881735972716,417.4372355670752,1875.5767104400934,2871.0375460311657,448.0950377576474,2936.172402303633,13.236626238760476
SI1418.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SI1418.WAV,dr1,new_england,train,,,,american_english,5.5744375,16000,219.21979839126928,39.234813551221755,217.87289689657467,230.0367749290903,1539.3705943991342,46.70925735462329,15.79684216192441,69.5629616531956,9.338452266004744,60.22450938719086,818.6668993138197,266.15058693013174,814.5595303253249,2006.3996495996669,402.1521079081839,2049.06252356888,3055.1624201168893,414.8167356668263,3115.861677860371,11.668449831420478
SI2048.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SI2048.WAV,dr1,new_england,train,,,,american_english,2.6048125,16000,206.7482825902556,22.79460065408293,204.20046324907196,97.15771051150625,519.593818979118,47.171185070447514,14.623206745916097,66.60733612424933,7.091414477435297,59.515921646814036,839.2422683358716,291.86334927391897,742.2603938343907,2032.4935953354898,467.9117602365262,2105.551802747793,3079.3149721745094,355.27698175094554,3069.0484016226037,12.907667196043187
SI788.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SI788.WAV,dr1,new_england,train,,,,american_english,5.1584375,16000,210.7894940459185,36.033374330681426,215.06514142286528,179.4511340302456,1298.404065655011,44.196641269670444,13.496904381660038,66.15930685030801,7.9710664423249895,58.188240407983024,869.5639659397116,281.958370452844,853.6205314508136,2066.844935468734,392.69570526240443,2079.4543109802044,2903.455015836115,507.9797513699615,2999.6466652684385,11.267377834213452
SX158.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SX158.WAV,dr1,new_england,train,,,,american_english,2.5728125,16000,223.12038376578707,52.46745561997273,224.17622521251323,392.09529117372585,2752.8338992338086,48.963774693324595,13.79245276741024,69.79414072203059,14.136770262624236,55.65737045940635,874.6814023506332,284.19499755667084,895.2364344613303,1949.4350602918296,419.37258636460143,1952.4037905452524,3064.1136895401546,424.3443817864023,3125.637735598706,9.191300586371906
SX248.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SX248.WAV,dr1,new_england,train,,,,american_english,3.0528125,16000,207.7659676305537,62.96482104373818,208.34577857262195,464.24356653619213,3964.5686890699744,47.26152923218899,16.461514031410744,67.31157464165578,7.409721750731856,59.90185289092393,811.4967123909537,311.3575167581803,739.3826429587829,2002.3561593173242,514.2261221964044,2083.188375739373,3009.1059607089337,434.29004130438057,2999.6282370964896,10.847839727480126
SX338.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SX338.WAV,dr1,new_england,train,,,,american_english,3.321625,16000,202.32876040368535,36.87884342671592,207.72112974568722,186.24723725305594,1360.049092492228,47.48236074905703,13.871273396225002,68.11314033918545,7.633754755584581,60.479385583600866,818.0200222331779,274.4041602582262,855.5806426590805,1823.7462924709466,430.8848876552405,1825.12596994576,2859.6108770521105,437.32602125815436,2950.490855594391,13.191252144535795
SX428.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SX428.WAV,dr1,new_england,train,,,,american_english,3.66725,16000,208.47587632137518,46.198608163343536,208.88210567574134,194.85462258831413,2134.311396230152,47.47640681223232,14.2447724353272,67.58735877834611,7.516560674038432,60.070798104307684,876.940605068029,275.8923292458282,854.3081562930208,2137.8008815935436,402.11550616238713,2167.745264963246,3086.8468144184844,383.7097161479523,3066.6177994721534,9.081252910265887
SX68.WAV,fecd0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FECD0/SX68.WAV,dr1,new_england,train,,,,american_english,2.9504375,16000,218.89990705756531,29.207230851525885,217.18793419715428,177.4841935048463,853.0623340143254,49.33087071190091,15.093412492068456,70.2139285394864,6.756190748942098,63.45773779054431,886.3671955501476,280.3865241058976,849.5670632338778,1948.0834116187464,415.35837961535407,2013.9066273830113,2920.0332596416024,509.28053930209825,3025.106542412408,10.861401200427164
SA1.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SA1.WAV,dr1,new_england,train,,,,american_english,3.2128125,16000,221.64177090341616,23.419450153548304,220.23814512496793,217.03659711096793,548.4706454945338,45.070543973966984,10.7696229950173,60.005766626402234,7.392844269018743,52.61292235738349,763.9274559029787,351.40364830072235,726.5895855276108,1996.8410642956198,530.5783792822642,2050.6839693071443,2947.7398341618036,426.2480889953695,2943.981406453407,14.042788733491973
SA2.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SA2.WAV,dr1,new_england,train,,,,american_english,2.70725,16000,220.13959239065048,35.90527736692059,224.80635157334063,175.2749010321811,1289.1889427955005,43.56468745781296,12.100125242351837,59.056984598812186,7.2227332601969305,51.83425133861525,781.6190775679105,263.5660506096234,741.567817462236,1921.8643949879013,456.6990556830593,1909.3080966501934,2938.5740472456373,416.34740353879397,2965.0925035775963,15.542393937664635
SI1148.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SI1148.WAV,dr1,new_england,train,,,,american_english,2.5664375,16000,223.44593030568396,20.20866693109552,220.96255195306406,80.52984950598585,408.39021913195376,41.41777692826077,11.9215463470449,58.059293095272615,7.40392592345642,50.655367171816195,862.1731318848449,385.7062694738883,812.9123253571227,1959.0198360007944,521.4764051315665,2039.845149348438,3164.0685682231187,301.1179626871704,3161.756358304732,13.124749374968333
SI1778.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SI1778.WAV,dr1,new_england,train,,,,american_english,3.5264375,16000,220.85797214083246,21.37780042949386,217.07000852537095,87.74823402134072,457.0103512032678,42.06674676644292,11.161762314443706,59.16812685745012,7.128225813114214,52.039901044335906,702.2551917316166,309.4527590727544,635.7626199188594,1974.1290268598775,487.7748870731737,1941.6537696603941,3066.688915473649,320.9846688661047,3064.899767907,16.33075037926548
SI518.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SI518.WAV,dr1,new_england,train,,,,american_english,3.481625,16000,230.29389239688285,18.46631194574706,228.98489283331088,79.76124521485332,341.0046768776405,43.41247022137167,12.252041989191472,58.82451223937668,7.594785599077132,51.229726640299546,832.50170532459,384.84244716769257,739.3441430186889,1843.7751494749987,543.2898800920498,1860.1109388613315,3089.209867433595,388.7302589975423,3092.1284818422882,15.621097660443532
SX158.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SX158.WAV,dr1,new_england,train,,,,american_english,2.24,16000,221.33403902011153,17.57762731287412,224.30981297926832,75.55434576206576,308.97298195029833,43.28483463772653,11.066912401957026,59.30367194834336,7.1886915867226575,52.1149803616207,836.6541630250035,335.5403933325812,798.1454865826681,1991.4236516285634,482.30408061499867,2065.5276065168227,3117.1231649378938,288.86818749107965,3094.6547811763403,11.494756037743125
SX248.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SX248.WAV,dr1,new_england,train,,,,american_english,2.6368125,16000,229.7207924373596,21.09562470548752,231.33219617830702,91.29109320428765,445.0253817147754,41.87336671033481,14.115755193769289,58.86957282889473,7.482282506605408,51.387290322289324,771.0969117111665,370.1536739798173,666.7035015106858,2025.4799708783844,553.6462116392679,2053.820775753253,3112.9151511203554,309.50083151604395,3117.0129035453797,13.676472032253367
SX338.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SX338.WAV,dr1,new_england,train,,,,american_english,3.18725,16000,212.93220114330228,36.80606264428716,222.5851573292423,161.9795037596544,1354.6862473751908,41.82879483142911,11.513113375683778,59.788881674583365,7.49322924819014,52.295652426393225,757.1368545195585,309.5121748220145,744.8309142673706,1686.6952738721327,440.5699331799905,1641.2140321764136,2962.434609945174,447.8111512683936,3025.1738236589717,15.512020879022959
SX428.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SX428.WAV,dr1,new_england,train,,,,american_english,3.4304375,16000,233.1840687538774,14.713204253454453,237.86208209209877,61.39072942220872,216.47837940387024,42.46227510991148,13.284368944221812,63.192083630068225,7.592905999539385,55.59917763052884,816.8262363775317,369.11194233839524,777.9918644885993,2104.485002626627,444.29436311242745,2101.01960646786,3062.4454338283394,359.61337308061525,3041.7184945449003,14.66967475001338
SX68.WAV,fetb0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FETB0/SX68.WAV,dr1,new_england,train,,,,american_english,2.681625,16000,236.84539899134623,22.927387172711104,234.32308073505055,93.46038633555631,525.6650825673976,42.52377260331107,12.757668753046108,63.35225998200176,8.134475561052819,55.217784420948945,765.4853346005286,288.1903579722482,732.2143122085718,1934.269480849379,436.7581220541416,1986.701973640234,3021.7489364453695,309.8557891090236,2998.573112384432,15.996072965128066
SA1.WAV,fjsp0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FJSP0/SA1.WAV,dr1,new_england,train,,,,american_english,3.57125,16000,239.48164156074185,44.68567408506974,228.41735077826326,347.30361901668465,1996.8094684370733,50.17616161587976,17.80653694705261,70.99477943639785,7.357698740421185,63.637080695976664,739.0786864243861,347.10853836922485,660.8370644597875,1827.3709739808567,617.653585476033,1938.5478138241342,2942.958458837206,492.69484788766323,3067.520652994825,14.381119176234726
SA2.WAV,fjsp0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FJSP0/SA2.WAV,dr1,new_england,train,,,,american_english,2.681625,16000,227.53559439180177,35.84411369352868,222.13840972961862,151.30607349180593,1284.8004864746106,51.15492956669107,14.44969652407778,67.94797209431533,8.687472423271588,59.260499671043746,754.4488714154163,226.46200776933188,730.520916827892,1796.3340475978066,436.6924014560742,1814.902844475903,2929.866200216934,466.1865026024057,3016.584323244145,15.13062796102237
SI1434.WAV,fjsp0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FJSP0/SI1434.WAV,dr1,new_england,train,,,,american_english,4.384,16000,246.39482145068288,54.415062299118965,246.23217655666448,343.7375904492991,2960.999005016998,51.33736402203978,13.51154556874985,72.61570444044152,7.868055212412106,64.74764922802942,761.082228675006,289.5284024484091,719.5584296047033,1856.5491612311646,515.6758472806672,1960.937066474772,3074.664093504752,442.8033988334429,3142.01028744141,14.741162984407937
SI1763.WAV,fjsp0,TIMIT,/content/drive/MyDrive/TIMIT/TRAIN/DR1/FJSP0/SI1763.WAV,dr1,new_england,train,,,,american_english,1.23525,16000,239.73129922567549,35.3936162069203,244.46379325820777,119.0168052630502,1252.7080682027713,47.77067124810802,17.489679209472254,67.48148907754214,8.851231813071971,58.63025726447017,799.6854873622283,212.8372904620746,818.6525782684334,1992.2762671291991,301.2963902921377,2020.7330244367706,2867.221393543077,418.5635120165284,2958.4783508095775,11.30050962676512
