filename,speaker_id,dataset,file_path,accent,dialect,native_language,duration,sampling_frequency,pitch_median,energy_min,energy_dynamic_range,F1_mean,F1_median,F1_std,F2_mean,F2_median,F3_mean,F3_median,hnr_mean,jitter_local,shimmer_apq5
SA1.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SA1.WAV.wav,dr1,new_england,american_english,3.34725,16000.0,199.576923643914,7.306466469985208,60.399220144712515,727.3919804268274,662.6864987859692,318.7293335852059,1815.9102207936464,1773.9662148274708,2750.8448815616325,2696.5994141057154,15.732651521496901,0.010250897236562468,0.020084925849769196
SA2.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SA2.WAV.wav,dr1,new_england,american_english,2.67525,16000.0,199.0833426086604,6.7219631870909256,57.57944614694991,727.4830545808014,697.4603386269088,249.38583009992723,1773.4946928734,1747.6424332564284,2734.1322106709194,2715.6208833029777,16.291197368132405,0.009109280555851364,0.0239769419836079
SI1271.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SI1271.WAV.wav,dr1,new_england,american_english,4.864,16000.0,204.79106395963464,7.1996812764796125,57.44369456333631,741.9793081211621,630.2627214409581,333.46811863439234,1801.9571474649183,1776.83720555754,2871.4189635775783,2812.5052184973956,14.857308037756583,0.01076775847315794,0.0292157033017503
SI1406.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SI1406.WAV.wav,dr1,new_england,american_english,2.5408125,16000.0,199.17390583380737,7.036114016381524,57.06847075213994,745.4067683263361,657.7714915605138,279.0005036706473,1854.6034299691862,1786.3232825382488,2806.0951934244454,2778.4170989734957,12.512028434290258,0.011029549664611789,0.029085996085779865
SI2036.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SI2036.WAV.wav,dr1,new_england,american_english,4.793625,16000.0,203.13717284136746,7.120719356486625,57.32435472441197,802.153400187234,690.661050556003,341.4880814814501,1927.6722089022826,1917.7083659625257,2950.0693318137105,2843.5658007310203,12.614568099886494,0.013387381640657904,0.024282550208629877
SX146.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SX146.WAV.wav,dr1,new_england,american_english,2.6304375,16000.0,200.1476900118437,6.8763522544502065,58.13627134883129,770.603157560521,721.5012951329004,262.1511713268509,1609.9427218083608,1486.7329984837165,2801.6602694501867,2748.8135372484435,12.742298976040821,0.012109853563233651,0.03202626413202562
SX236.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SX236.WAV.wav,dr1,new_england,american_english,2.5088125,16000.0,198.59618393171087,7.5353008536649835,56.12132613040451,799.8907329979315,605.5670660448575,438.9816219130414,1996.3477521831105,1972.501727997918,2953.7569256590687,2793.2412846211173,13.492928007815323,0.013931482408873624,0.024902091823286652
SX326.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SX326.WAV.wav,dr1,new_england,american_english,2.873625,16000.0,197.73052139119827,6.6951452885199565,56.79375587301777,831.6050179898712,738.7865585579077,281.79238976670507,1802.1780347677561,1838.6288077694667,2903.554590134835,2850.75005792865,13.8227296059535,0.014029477930841324,0.02821201166586434
SX416.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SX416.WAV.wav,dr1,new_england,american_english,2.61125,16000.0,197.63342499684595,7.515551360648203,58.682101396084065,770.0510627786534,632.5610704530418,339.6728326211062,1847.895555582258,1751.5678843282976,2750.0258607623655,2738.4420340615234,15.226253844695268,0.011345655890619989,0.02079068668387317
SX56.WAV.wav,fdaw0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDAW0/SX56.WAV.wav,dr1,new_england,american_english,3.02725,16000.0,204.77619536051418,7.092816288304235,57.652022321401674,761.4930799957742,712.6946098903959,344.51891533418296,1877.1477252811235,1858.269282232216,2888.663685191879,2813.42774711401,16.080835786209384,0.010116204684617295,0.027343504719031513
SA1.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SA1.WAV.wav,dr1,new_england,american_english,3.2768125,16000.0,194.49301456976895,8.467043340253369,55.8400116790347,751.6391793866833,713.4495141482165,357.3973466350635,1842.3542455332395,1852.6976146031675,2874.690507917257,2875.613523560927,15.3407441290116,0.015504601390907771,0.032909574160098404
SA2.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SA2.WAV.wav,dr1,new_england,american_english,2.56,16000.0,195.08211754187803,7.247077420474542,54.85556692551111,741.3897871692935,706.9906359072967,244.95635977769874,1869.5432909591611,1841.8537564733024,2850.3315069408904,2850.256294457617,13.736911237077102,0.01268066152677741,0.028274570504811674
SI1149.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SI1149.WAV.wav,dr1,new_england,american_english,3.6224375,16000.0,186.1358645389256,6.907575224799906,57.54824231389629,745.5771672206494,678.341302414028,319.69577705442805,1892.2551451234458,1906.1630987955389,2857.7172457056163,2828.2117225856327,13.303609780271909,0.011761519807242254,0.04374648163602184
SI1779.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SI1779.WAV.wav,dr1,new_england,american_english,2.5344375,16000.0,206.32430725993677,7.0971694061248005,54.995882168407604,768.6990096648337,706.4956524872816,294.6656680081319,1954.6261893961682,1973.1025333235584,2860.20459773235,2852.3432939701543,12.193339548313482,0.012204518478935963,0.022712818433286937
SI2075.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SI2075.WAV.wav,dr1,new_england,american_english,1.6,16000.0,200.0543539848773,8.191109744357028,56.921778037516496,761.7424126402466,758.8531550589249,236.31493974957365,1763.0478191179066,1729.172638964566,2844.9759550330477,2869.388854875455,14.176620656443692,0.013362695018109421,0.03441866839577592
SX159.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SX159.WAV.wav,dr1,new_england,american_english,2.86725,16000.0,200.37000524367443,6.839657871963906,62.40033802561699,772.2131689218118,708.685308011821,324.76506414752356,1909.6284873442698,1899.510523035589,2928.061287514147,2857.998514892521,13.097778026226084,0.01420291284995353,0.03757819368476961
SX249.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SX249.WAV.wav,dr1,new_england,american_english,1.9968125,16000.0,203.2726789870181,7.123892971865569,55.09029352832384,700.0772978363839,618.488596116801,217.04084086822695,1877.0988695168537,1887.748329802869,2823.3821630922575,2884.4144979116227,15.198714024989926,0.010742478164681615,0.028481691371299578
SX339.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SX339.WAV.wav,dr1,new_england,american_english,2.56,16000.0,205.29861762217092,6.672701234561043,56.987612489505835,805.2115577356772,752.5212101452569,326.2056429379253,1843.9720372790503,1855.0095035188388,2941.3489540262535,2840.5057826046923,14.301915263355015,0.01260002353360207,0.027020305304615123
SX429.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SX429.WAV.wav,dr1,new_england,american_english,2.7648125,16000.0,202.24575811772735,7.07332211929515,55.676062057883556,753.6812220981583,718.729111987341,372.38220801027506,1878.4867462302927,1932.228072688875,2913.3808164431193,2851.7911199162563,14.883017719448103,0.016933046310098433,0.029213955974979347
SX69.WAV.wav,fdml0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FDML0/SX69.WAV.wav,dr1,new_england,american_english,2.5664375,16000.0,200.45782463786475,6.970046199953355,52.379355446477945,762.0870589656012,674.5177147941826,327.00227038263967,1920.7331037381432,1892.368936888268,2903.478318014802,2916.5100825049435,13.765170168560923,0.014980119198591836,0.025313742186247705
SA1.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SA1.WAV.wav,dr1,new_england,american_english,4.3648125,16000.0,208.52049683740674,7.034673597651876,61.136341540658975,809.7275222659097,813.6294497424753,292.42114377360656,1959.2727814653056,1979.485759786698,2900.444044601697,2927.1929473493838,13.138855393195158,0.014530352564556358,0.026966801588134127
SA2.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SA2.WAV.wav,dr1,new_england,american_english,3.0528125,16000.0,203.65984467521773,7.10243022886825,63.31611568465183,846.2016031327224,845.6526108866263,264.3993105344007,1895.1876130461656,1883.797939523337,2874.0722276629,2941.823941314028,13.236626238760476,0.010704032055778906,0.03169796245744051
SI1418.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SI1418.WAV.wav,dr1,new_england,american_english,5.5744375,16000.0,217.87289689657467,8.038644365438623,61.59579778239574,819.3655028291633,814.5536805663586,271.5995366725444,2013.4290904017298,2046.4264535486,3059.2648372243693,3107.876372177064,11.668449831420478,0.016471890571692176,0.02708687625096708
SI2048.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SI2048.WAV.wav,dr1,new_england,american_english,2.6048125,16000.0,204.20046324907196,6.7090946680591586,60.37049909382444,835.8913159019164,746.1897725426273,291.8836591547437,2033.8407715255626,2092.416925134901,3079.3006287850985,3070.621540085265,12.907667196043187,0.013703822555601007,0.022613606073037678
SI788.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SI788.WAV.wav,dr1,new_england,american_english,5.1584375,16000.0,215.06514142286528,7.375641733683498,59.164318638657335,863.3633290681589,853.607724027805,274.2414948469013,2062.682665046804,2074.4395687804918,2898.847403204177,2996.707458832865,11.267377834213452,0.01378679716172816,0.03143432196068519
SX158.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SX158.WAV.wav,dr1,new_england,american_english,2.5728125,16000.0,224.17622521251323,11.455910767056743,58.552161965315086,871.6666083351523,883.1334966435002,281.91239711094875,1945.7266217213664,1929.2443736611658,3058.138255562107,3115.9009601879316,9.191300586371906,0.02049747848962384,0.02869112613207838
SX248.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SX248.WAV.wav,dr1,new_england,american_english,3.0528125,16000.0,208.34577857262195,7.26886504284749,60.23984755329216,799.9138048231908,732.112949083735,304.26855360360753,1999.4652875533554,2088.228110999031,3010.0090917168836,3001.825295911678,10.847839727480126,0.015431054789313326,0.028752017380534647
SX338.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SX338.WAV.wav,dr1,new_england,american_english,3.321625,16000.0,207.72112974568722,7.4120966829307156,60.8116312451892,812.7864160696729,846.7616231065567,277.600289925716,1812.3812489851705,1814.7041070265827,2845.0157721788632,2941.1439855162,13.191252144535795,0.013295274067503225,0.027365522138171113
SX428.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SX428.WAV.wav,dr1,new_england,american_english,3.66725,16000.0,208.88210567574134,7.167545688081562,60.51794216999994,879.3398352293342,853.8347485622411,284.01771889799824,2133.1087799396782,2165.4262359156396,3089.1804688254165,3068.9904039610196,9.081252910265887,0.015501455484595469,0.031128596198665603
SX68.WAV.wav,fecd0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FECD0/SX68.WAV.wav,dr1,new_england,american_english,2.9504375,16000.0,217.18793419715428,6.587672479437348,63.92944326293555,883.8457281798383,858.186384283495,282.41769858051464,1957.5340614730433,2013.0235198468295,2923.8995168952865,3018.5826041661417,10.861401200427164,0.017938179536215657,0.03157323049384685
SA1.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SA1.WAV.wav,dr1,new_england,american_english,3.2128125,16000.0,220.23814512496793,7.309663050078176,52.77136100551722,757.9827314272018,726.1876710144779,352.3714854785125,1991.7314638678706,2047.6554216892553,2947.421040270966,2956.079189343911,14.042788733491973,0.012640277133272568,0.023869751474744946
SA2.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SA2.WAV.wav,dr1,new_england,american_english,2.70725,16000.0,224.80635157334063,7.085522445426346,52.009772420831936,772.2083782598785,750.895656742814,253.1370033931266,1902.7519483845244,1918.8022755039547,2921.2851740064643,2964.1818187092667,15.542393937664635,0.010523806620765627,0.022822509805016725
SI1148.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SI1148.WAV.wav,dr1,new_england,american_english,2.5664375,16000.0,220.96255195306406,6.967762209161382,51.31497606772221,855.3111519788804,807.3690228309267,376.15809811664525,1948.8593206337177,2019.9707728138126,3157.614131832545,3161.659383272748,13.124749374968333,0.010420961185927183,0.02373569555240391
SI1778.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SI1778.WAV.wav,dr1,new_england,american_english,3.5264375,16000.0,217.07000852537095,6.846475379269611,52.42176645736242,707.6735299650908,640.962053246639,312.8216530468837,1983.1957813761744,1951.074591196406,3070.3539305393833,3058.746784598042,16.33075037926548,0.011146793808567031,0.025613719162689067
SI518.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SI518.WAV.wav,dr1,new_england,american_english,3.481625,16000.0,228.98489283331088,6.7531665991424585,52.10173272654083,835.2503207419743,755.2997581223674,388.2642748087605,1848.5031976834125,1860.642565730102,3087.2593013632004,3081.910072485455,15.621097660443532,0.011957881973405228,0.02035025525714505
SX158.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SX158.WAV.wav,dr1,new_england,american_english,2.24,16000.0,224.30981297926832,6.974825773315576,52.46747947721438,831.796696365763,786.1469388708355,337.24275093722696,1992.4098084983827,2052.151889936628,3114.635180818342,3093.2139776142794,11.494756037743125,0.01994759140266954,0.027767058557979424
SX248.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SX248.WAV.wav,dr1,new_england,american_english,2.6368125,16000.0,231.33219617830702,7.29597934608376,51.63641102506584,775.2587046806169,670.9362346017456,376.21190974312185,2027.4947224104326,2076.657420580818,3111.38916728364,3125.2316428110225,13.676472032253367,0.012766716201758208,0.02175870030722346
SX338.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SX338.WAV.wav,dr1,new_england,american_english,3.18725,16000.0,222.5851573292423,7.413647964437702,52.50012889095165,754.669166823256,744.289215233094,304.9741704694339,1688.6969473486613,1640.2776804322862,2967.5933903159566,3017.3033965724094,15.512020879022959,0.011383390132487091,0.02591787495018189
SX428.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SX428.WAV.wav,dr1,new_england,american_english,3.4304375,16000.0,237.86208209209877,6.9580635807518405,56.35243341232494,816.6419322788021,784.2146604579852,365.40777798705244,2104.590539172599,2092.762332369746,3066.126233301625,3051.655066176763,14.66967475001338,0.011425061175195999,0.02131470390406819
SX68.WAV.wav,fetb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FETB0/SX68.WAV.wav,dr1,new_england,american_english,2.681625,16000.0,234.32308073505055,7.4280616989358155,56.1019783098598,768.7282404242325,747.2945041373534,287.2261546605462,1938.160464106511,1988.213119678609,3022.462261908569,2996.42554188821,15.996072965128066,0.011442090887326069,0.01955055724716433
SA1.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SA1.WAV.wav,dr1,new_england,american_english,3.57125,16000.0,228.41735077826326,7.238192989415323,63.83488277914849,739.0541831844496,662.5258002345267,350.674426353866,1824.9765877568313,1945.055463036649,2938.3967765043626,3056.9682606117212,14.381119176234726,0.012053436164264983,0.02375722509019951
SA2.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SA2.WAV.wav,dr1,new_england,american_english,2.681625,16000.0,222.13840972961862,8.401349180483333,59.650087767804834,757.5634442423304,726.5622418554337,228.14496805424065,1784.237765896698,1799.214183960984,2912.72848075314,3003.945558973567,15.13062796102237,0.012199103146706036,0.024480658556516918
SI1434.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SI1434.WAV.wav,dr1,new_england,american_english,4.384,16000.0,246.23217655666448,7.664960596187162,64.98553689938902,758.1555165922717,724.720311804291,289.16930629448433,1854.0776889763802,1970.1024194179886,3072.9905827993807,3148.644266479643,14.741162984407937,0.015023832066338342,0.0274536594322288
SI1763.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SI1763.WAV.wav,dr1,new_england,american_english,1.23525,16000.0,244.46379325820777,8.442604791488233,59.120309300062274,797.3464237881888,812.7407194333108,215.1050648068338,1999.5436373495484,2027.5521641350551,2874.3150336223225,2956.684560925677,11.30050962676512,0.0170436295566173,0.03742648967228995
SI804.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SI804.WAV.wav,dr1,new_england,american_english,2.5024375,16000.0,202.22567486349723,7.380440890224721,57.58138407577695,757.4377402726409,665.92968504806,291.44996703024526,1960.9409574595895,2054.7752493517996,3212.939688773032,3230.3091656751058,11.712091950861776,0.01942202958197315,0.03101885904495483
SX174.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SX174.WAV.wav,dr1,new_england,american_english,3.8208125,16000.0,244.7838786219289,6.673585423759782,63.684480251627654,756.6804104841548,672.3558080856192,284.1141024676236,1813.9305329470812,1908.158741203393,3212.60655913392,3270.764053478634,13.015530724571194,0.022074822875259068,0.03856552462829647
SX264.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SX264.WAV.wav,dr1,new_england,american_english,2.8864375,16000.0,232.949188407869,7.531264263566123,65.54263480292244,761.3750186053478,722.6894605090546,264.00592848111575,1733.935584208322,1827.1112802574698,3086.8601218322037,3149.6652453752804,13.370936279826426,0.01588670390229653,0.02658414696736674
SX354.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SX354.WAV.wav,dr1,new_england,american_english,2.73925,16000.0,234.60320612625327,8.124500283162,61.78371354196285,712.0388815122764,605.3728836889298,266.80644346119027,1604.432043373996,1645.115135619232,3055.7769130810225,3089.9550905218803,15.029547639551833,0.016357737781846054,0.0398022069844206
SX444.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SX444.WAV.wav,dr1,new_england,american_english,2.8864375,16000.0,240.89413427796566,7.004437443790597,67.14496016341246,805.8698823057581,777.901714999214,293.83166879039175,1852.095124179619,1909.6204514525516,3056.122919021703,3108.8725955611667,13.972668664136892,0.018095536848730987,0.03225583944479542
SX84.WAV.wav,fjsp0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FJSP0/SX84.WAV.wav,dr1,new_england,american_english,3.4624375,16000.0,215.90191369494187,7.729430772759387,66.40578117294253,736.1884083538853,635.1924026373247,325.322924334438,1855.6610629075844,1987.3614438710786,3099.954056366276,3186.367559670937,15.122815154738479,0.01414640383795711,0.03754031680539906
SA1.WAV.wav,fkfb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FKFB0/SA1.WAV.wav,dr1,new_england,american_english,3.4624375,16000.0,197.87202189987067,8.893910418019317,53.66689731858729,781.1750400163298,727.9707971770192,322.5854749630608,2026.36819540374,2123.8292863419074,2972.5217221003895,3029.499540268136,11.42470644395173,0.011656113664741787,0.03389106313927143
SA2.WAV.wav,fkfb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FKFB0/SA2.WAV.wav,dr1,new_england,american_english,3.1168125,16000.0,213.8574354677057,9.56190978062419,54.49404288812384,742.811550190913,722.1803340070467,229.39206548226647,2017.2464572924116,2051.240363904725,3000.5497260799607,3077.508171022324,12.852360925906657,0.012320716586641325,0.046142738555362356
SI1608.WAV.wav,fkfb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FKFB0/SI1608.WAV.wav,dr1,new_england,american_english,4.7744375,16000.0,202.44340769876575,9.915476191309594,51.9206097111395,833.73447860331,765.0337185817934,347.7678036319304,1989.5937107012721,2020.3022560624963,3045.2168283702927,3083.0444198010964,14.317939416901202,0.010741155545175705,0.027694302978367086
SI2238.WAV.wav,fkfb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FKFB0/SI2238.WAV.wav,dr1,new_england,american_english,2.201625,16000.0,210.88987482452887,9.348281677715674,59.07522254787452,778.4405289065138,727.976582859786,309.85052312026454,1968.176497670002,1955.3480430364082,3082.9763806614073,3105.9388371591413,12.533848885150308,0.017439929151467956,0.03432183203781023
SI978.WAV.wav,fkfb0,TIMIT,/ocean/projects/cis220031p/hkook/dataset/TIMIT/data/TRAIN/DR1/FKFB0/SI978.WAV.wav,dr1,new_england,american_english,3.5584375,16000.0,210.6380034211415,9.52078662906594,54.204501315674314,846.9998376572129,740.0364936323799,332.5825053491206,1882.52196907986,1923.4704138159489,2902.869249924808,3040.5837975380373,14.030641909614513,0.015814785505694803,0.023684860329116885
