utt_id,speaker_id,dataset,duration,aug_id,aug_tag,aug_wav_path,sampling_frequency,pitch_mean,pitch_std,pitch_median,pitch_range,pitch_variance,energy_mean,energy_std,energy_max,energy_min,energy_dynamic_range,F1_mean,F1_std,F1_median,F2_mean,F2_std,F2_median,F3_mean,F3_std,F3_median,hnr_mean
rainbow_03_regular,p010,EARS,14.2285,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/rainbow_03_regular_reverb_aug0.wav,16000.0,173.72522913819532,146.86547966550023,104.8308749967947,502.3050376971151,21569.46911737746,36.130665610228064,6.167576635124433,49.40887913294772,15.850617394536,33.558261738411716,772.5537344301091,457.8343767064571,590.1178085497913,1889.778286737046,624.4493757957115,1847.404446386292,2945.0602456426677,583.666355525769,2737.3073064707687,3.932914726895336
emo_fear_sentences,p010,EARS,11.70325,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/emo_fear_sentences_noise_aug0.wav,16000.0,140.89746115999463,19.180110993091237,140.8285786457047,99.24075107104045,367.8766577072993,56.26876180476463,2.747116393346307,68.12687547930088,53.368808220242144,14.758067259058734,1132.4568583926482,289.3482991461956,1132.5652924535975,2142.7134153319957,324.050609744041,2129.0632964065703,3197.0976846335643,322.2217490861822,3163.274528624148,-0.8774083688756734
emo_fear_sentences,p010,EARS,11.70325,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/emo_fear_sentences_reverb_aug0.wav,16000.0,136.57108473022302,22.92063432901785,137.1977699794282,228.83670674846877,525.3554780445517,36.320147528739646,8.786381030528691,55.94324188770642,10.21843471060394,45.72480717710248,857.5123134600271,432.07905376729747,827.9749471961884,1912.4192306947348,562.3042922889617,1859.3991340852722,3056.160330714924,535.1359390951469,3021.709770533279,6.144361771604106
emo_interest_sentences,p010,EARS,10.5991875,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/emo_interest_sentences_noise_aug0.wav,16000.0,131.84869611874706,23.161574665937994,125.18545830257175,103.76930619603516,536.4585410058207,55.512369942801705,2.093541859286681,62.10010424823452,53.28691691988416,8.81318732835036,1113.5993597632803,287.49284413652987,1125.7698068891846,2155.40101925096,297.92585206231735,2131.1587809091,3180.502998816347,302.541909848842,3136.855058077953,-3.025121424421809
emo_interest_sentences,p010,EARS,10.5991875,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/emo_interest_sentences_reverb_aug0.wav,16000.0,179.8091971520434,129.31992699808848,126.67247700973098,506.33166168605237,16723.64351879093,33.34886384260104,8.698155153088543,51.63250576812765,10.253744317867511,41.37876145026014,784.8083192814032,462.3060369368429,596.4214390861831,1891.0666207093063,627.2884083285938,1813.5784732988602,2944.7806959664417,643.2296059923411,2704.093576269682,5.337523428180315
sentences_07_slow,p010,EARS,21.3079375,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/sentences_07_slow_noise_aug0.wav,16000.0,125.31089613106465,31.157850045694364,123.48669689579249,475.49739336399034,970.8116194699762,56.5857342483812,3.3467660444577527,68.4687290262511,53.19620106122083,15.272527965030264,1097.8341468495025,329.141552588866,1120.0429266129272,2163.4732231099597,299.73051494710484,2133.688789103449,3191.8533997588615,316.6917646083023,3147.4607763689273,0.9496433883005113
sentences_07_slow,p010,EARS,21.3079375,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/sentences_07_slow_reverb_aug0.wav,16000.0,149.31574379451138,94.76675120950418,122.59815484525274,503.5623359125424,8980.737134804061,36.94633089687041,9.130852944972304,58.31937288399237,10.791847763999371,47.527525119993,734.86520678282,500.50882692036345,555.2274463131891,1952.6997675883047,601.6065038887203,1873.6665973300824,3015.02349087703,591.1085177498992,2913.9613614938003,6.26103579212987
rainbow_07_highpitch,p010,EARS,15.899125,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/rainbow_07_highpitch_noise_aug0.wav,16000.0,214.68928098757107,25.39953373950297,214.15872388468432,165.17163887619182,645.1363141841497,59.35273081240455,4.650361622223651,75.25805618169558,53.47556731955035,21.78248886214523,985.9656755608828,396.1022138310928,1036.8953492650803,2103.642092204287,384.16090639639145,2075.6771603009774,3150.9559596831186,392.6889028616526,3095.623829034715,6.499152358907487
rainbow_07_highpitch,p010,EARS,15.899125,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/rainbow_07_highpitch_reverb_aug0.wav,16000.0,221.30069075496482,48.324568630828075,215.66835807302735,429.06994270677654,2335.263933355613,43.517790110937995,9.824622358888098,59.5000970548103,10.892880975583719,48.607216079226575,732.1055236971349,347.49914332572587,640.4797611228821,1755.6186337817837,509.7168415038385,1667.2266063801433,2890.9246507469375,465.13185759865456,2781.942469271142,8.267151756065942
emo_anger_freeform,p010,EARS,13.9489375,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/emo_anger_freeform_noise_aug0.wav,16000.0,277.19890414985673,51.086479728785115,288.5675116417542,261.5342794588748,2609.8284110795726,58.35476940191303,5.442897723423133,77.23838200853238,53.31761518324781,23.920766825284574,1081.7084242929686,357.73124143452134,1111.8124461641755,2125.0995766068895,366.9800471687656,2109.4656636281134,3189.866671427338,359.04211189757035,3123.394375221239,7.962809320519101
emo_anger_freeform,p010,EARS,13.9489375,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/emo_anger_freeform_reverb_aug0.wav,16000.0,295.21967836528773,51.57652539105968,290.444322514177,448.8075370307178,2660.137971414624,39.81614452823257,12.673234924090725,66.98454851059965,13.006482248943616,53.97806626165604,872.3334239733007,479.060402247097,745.4491309184216,1996.324970099368,576.0773108534196,1896.7284579631232,3100.5725416451123,564.2839813412497,2967.776017527262,9.74720062783627
vegetative_sneezing,p010,EARS,12.843625,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/vegetative_sneezing_noise_aug0.wav,16000.0,265.0841086849917,172.6840285485962,203.38992226118427,520.0286357182034,29819.773715772382,57.39592556040154,7.0160477359048015,85.75821070558678,53.17521679035639,32.58299391523039,1116.0634931225006,203.80548819485995,1121.7692652426322,2075.8084919367493,295.5656977583918,2097.5215434982138,3119.372797960422,285.57252837130403,3102.703541640025,6.015427710833262
vegetative_sneezing,p010,EARS,12.843625,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/vegetative_sneezing_reverb_aug0.wav,16000.0,330.6788557660987,172.13342370111323,334.6782196845451,481.91191547734513,29629.915555066975,36.146268265810015,14.99049828019795,74.98752798084618,10.914603896725454,64.07292408412073,1070.6250963345433,389.908307276138,1117.09935735297,2044.742565530675,574.6193771388888,2166.4879029415824,3095.3317199451035,526.5605077441904,3070.910548123312,4.205449898497872
rainbow_03_highpitch,p010,EARS,12.8128125,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/rainbow_03_highpitch_noise_aug0.wav,16000.0,227.4608587013781,34.563849664536384,229.13933543071488,352.4030742761375,1194.659703632672,59.96836798657264,4.487122039117,73.06277290704075,53.37230504282404,19.690467864216714,1005.8495126897384,436.4031512192822,1029.8188206018997,2121.0475921187867,432.1588053728272,2099.4199751163032,3200.0542330827648,393.99749366451084,3135.975765924435,5.92498214229348
rainbow_03_highpitch,p010,EARS,12.8128125,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/rainbow_03_highpitch_reverb_aug0.wav,16000.0,231.38312110983043,35.828833674464676,232.5989957724589,331.695388123128,1283.705322472454,45.11450549841245,7.783989300796228,59.8373343063317,12.388831978216688,47.44850232811501,674.7407167030419,365.56885055700263,550.2784895442869,1707.0633109782257,543.7147886868363,1604.6574930811848,2914.6521548307896,421.43656933259615,2862.700653684767,9.478929249553282
sentences_09_fast,p010,EARS,13.470625,0,noise,/ocean/projects/cis220031p/hkook/aug_wav_test/sentences_09_fast_noise_aug0.wav,16000.0,120.17984998491862,14.067557187524216,119.49831861075315,85.20280103982832,197.89616522426422,56.57159461857409,2.7535762404193123,64.28405433499263,53.190593629387664,11.093460705604969,1079.4222099358149,306.5586748342319,1097.0599488550047,2124.2675770083697,317.0083447858667,2107.6743566778,3181.369884271352,317.6703752399978,3129.166205676105,-1.4604721137673973
sentences_09_fast,p010,EARS,13.470625,0,reverb,/ocean/projects/cis220031p/hkook/aug_wav_test/sentences_09_fast_reverb_aug0.wav,16000.0,131.88858818245447,66.55309810876483,120.18273286319913,465.65931770862926,4429.314867874876,37.49776602625229,8.542402381214192,51.2564205357312,9.802974538979603,41.4534459967516,805.9284471786829,442.69821187950606,715.0234865385481,1844.4578407877939,527.2397687193862,1706.7256351355497,2892.23578086392,610.5615571269532,2701.776369511133,5.482222632073136
